date,bitcoin,ethereum,tether,usd-coin,binance-coin,xrp,binance-usd,cardano,solana,dogecoin,polkadot,avalanche,wrapped-bitcoin,tron,multi-collateral-dai,shiba-inu,polygon,litecoin,crypto-com-coin,unus-sed-leo,near-protocol,ftx-token,bitcoin-cash,uniswap,chainlink,stellar,bitcoin-bep2,algorand,monero,flow,ethereum-classic,cosmos,elrond-egld,decentraland,vechain,internet-computer,filecoin,tezos,the-sandbox,zcash,defichain,hedera-hashgraph,frax,kucoin-token,maker,pancakeswap,axie-infinity,eos,terrausd,theta,trueusd,aave,klaytn,the-graph,huobi-token,trustnote,thorchain,bitcoin-sv,iota,helium,paxos-standard,ecash,fantom,quant,chiliz,nexo,okb,neo,waves,convex-finance,stacks,kusama,zilliqa,dash,loopring,enjin-coin,pax-gold,celo,curve-dao-token,basic-attention-token,gnosis-gno,amp,gala,xinfin-network,harmony,mina,decred,nem,arweave,compound,kava,kadena,lido-dao,holo,gatetoken,fei-protocol,kyber-network,qtum,bancor,1inch
2017-05-30,2250.859258755994,206.40209271588495,1.0233439152193406,,0.0073093124399673,0.22246177733211217,,,,0.002605416460514098,,,,,,,,25.308473799695967,,,,,,,,0.03531181342406284,,,42.33323680592807,,16.624410132389695,,,,,,,,,223.2411375658572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.566933678198242,,,,,118.49498158306525,,,,,,,241.91814636462612,,,,,,17.277580442065013,0.2046516278960458,,,,,,,,,,,,
2017-05-31,2227.2203346728793,224.95252852112404,1.0433601172887221,,0.0101698758342011,0.2191244391622321,,,,0.0024171330076870664,,,,,,,,24.667856185130518,,,,,,,,0.03221611119461584,,,40.72340137506601,,16.396298282908532,,,,,,,,,232.36325825802194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5245691584541863,,,,,126.48144292805621,,,,,,,250.89882305759267,,,,,,20.869588631642966,0.18950928252772864,,,,,,,,,,4.881328923963906,,
2017-06-01,2372.2884143088504,223.7678282639377,1.0411192396837952,,,0.29853244491926006,,,,0.002646223422353334,,,,,,,,27.05969902997777,,,,,,,,0.04017989334788381,,,43.91102603037712,,16.48096347021338,,,,,,,,,243.12725979799387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4732940483423045,,,,,139.1369006461902,,,,,,0.2140970294220917,254.62111294560742,,,,,,23.414987180046353,0.21907688704583353,,,,,,,,,,6.282772290562161,,
2017-06-02,2407.755441046275,222.0057314152769,1.0528467567694149,,0.010610609957758475,0.3040535942474319,,,,0.002846259016520234,,,,,,,,27.436245509516443,,,,,,,,0.04054949789579274,,,43.76555371273623,,16.308367803108546,,,,,,,,,243.58838881806946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.779881165155516,,,,,139.98108586198418,,,,,,0.17964869620052043,250.4942100906639,,,,,,26.968589889932105,0.23091440405361474,,,,,,,,,,8.971566964221092,,
2017-06-03,2500.430979891339,221.45194839433154,1.0430287784806915,,0.0100453008469669,0.2875427534681809,,,,0.002918341804914979,,,,,,,,27.26460632137192,,,,,,,,0.039236738092635545,,,43.48052674014777,,16.162617393171914,,,,,,,,,232.173509106756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.707843011308049,,,,,145.16177186798234,,,,,,0.1758259836160473,258.91188354742366,,,,,,33.9201260337538,0.21962568874499347,,,,,,,,,,11.286059658676512,,
2017-06-04,2505.2799349976763,237.77736286075032,1.0300461498520292,,0.01179710224852225,0.28601831327793903,,,,0.003172143852864888,,,,,,,,27.141944748385477,,,,,,,,0.03875108216771183,,,42.406967982509116,,16.687523453055217,,,,,,,,,233.55788248125657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.087015898946358,,,,,141.21038850263344,,,,,,0.25961597837599454,262.3115264475027,,,,,,31.00119076096878,0.21443736242405403,,,,,,,,,,10.413851265155937,,
2017-06-05,2588.9514701000962,245.65742491991836,1.0296723990807495,,0.01314904962619395,0.29039069287106456,,,,0.003459184455029389,,,,,,,,29.163158660336304,,,,,,,,0.04179610302055305,,,45.199964422135835,,16.79674883944647,,,,,,,,,248.45254698908764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6250315769212245,,,,,143.66303736361272,,,,,,0.2969581591751075,266.4511205988722,,,,,,31.12086511578803,0.22552052471825176,,,,,,,,,,10.02253904184367,,
2017-06-06,2819.7413405894035,256.6293948268971,1.024396747096832,,0.0096411531910183,0.28449700933392225,,,,0.003614472155841834,,,,,,,,29.922147946466797,,,,,,,,0.04190167583404084,,,50.56442528653519,,17.07776969287094,,,,,,,,,253.0968322113296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.722836029227179,,,,,144.1733775867168,,,,,,0.27264915131033135,259.8617089406033,,,,,,32.184618721622876,0.22889027085320238,,,,,,,,,,9.905090954556949,,
2017-06-07,2807.9937348870217,260.9316180641581,1.014130457629361,,0.01488002588563865,0.28372608929240795,,,,0.0035181851331589696,,,,,,,,29.613806018630463,,,,,,,,0.047512342281152864,,,55.83286458123273,,17.375457105070925,,,,,,,,,270.9776782405598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.271990458766228,,,,,146.39599983481315,,,,,,0.2475916346410683,263.2542339707235,,,,,,30.504178303201194,0.22441204713765703,,,,,,,,,,9.663986779824423,,
2017-06-08,2746.115897606474,256.3081801225567,1.0139660875656944,,0.015623869177919733,0.28520698318717386,,,,0.003344936858269686,,,,,,,,29.081724273679928,,,,,,,,0.05180781546984094,,,54.69583086064941,,17.080297163906113,,,,,,,,,272.40178620577194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.644146068675315,,,,,143.5310365803151,,,,,,0.2366197208811346,254.99191175032115,,,,,,32.95583199952799,0.2153726731738413,,,,,,,,,,10.175055456212311,,
2017-06-09,2817.2909944355847,266.9766551637069,1.0037602635099339,,0.015918069822017232,0.28823833068820476,,,,0.0034242354790776763,,,,,,,,29.997261348157966,,,,,,,,0.049367905015064543,,,56.02686522409903,,17.193221168577264,,,,,,,,,274.12426611604053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.540963962298085,,,,,146.70872067498442,,,,,,0.22963653253153868,260.3465627100128,,,,,,36.03678623593634,0.2193937863511381,,,,,,,,,,10.823430249606904,,
2017-06-10,2846.735246957571,298.85048632755047,1.0076297829000105,,0.0173801172453276,0.270678284675954,,,,0.0032835722738675482,,,,,,,,29.530786744375135,,,,,,,,0.044015738592094705,,,54.2683669144025,,17.6407062179286,,,,,,,,,293.03275049521386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.355860052703548,,,,,148.32424864528323,,,,,,0.215224580868021,254.97107603749538,,,,,,39.94440369067926,0.20331246116151197,,,,,,,,,,10.252393262850184,,
2017-06-11,2894.7766148706364,338.9385973232935,1.0053678974830234,,,0.2645833171145533,,,,0.003377855002843492,,,,,,,,30.59176817984102,,,,,,,,0.04322350599945739,,,54.255036413188854,,19.81348583260058,,,,,,,,,319.1652154798956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9774374325509685,,,,,172.08027983019292,,,,,,0.19152395538415323,259.7982319947498,,,,,,39.267852896198626,0.20713111341543758,,,,,,,,,,10.098836397316038,8.637110598121405,
2017-06-12,2782.4334860500717,369.49486106082367,1.0101637438462534,,,0.24747256030448267,,,,0.0031374877582052434,,,,,,,,29.128833807400294,,,,,,,,0.039928316603458434,,,51.05719229439248,,19.363398101581673,,,,,,,,,304.58058992498263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6368145860613765,,,,,172.02636937360282,,,,,,0.1717422602340491,258.7406573067136,,,,,,33.567121699286275,0.20251550455363262,,,,,,,,,,10.107551818369005,13.212964028459792,
2017-06-13,2697.92140867717,382.611719384291,1.0139496475590322,,0.0162657951623254,0.25268414776949755,,,,0.003205997063666596,,,,,,,,29.23687532438111,,,,,,,,0.041009366814028905,,,51.5201023226682,,19.692185976990775,,,,,,,,,335.0962753526199,,,,,,,,,,,,,,,,,,,0.6033475395977196,,,,,,,,,,5.945947765812492,,,,,177.77191011935247,,,,,,0.18679660183674784,267.5155845333937,,,,,,35.840052621454305,0.20375424934020434,,,,,,,,,,10.862803993724318,56.17302118753729,
2017-06-14,2644.4253199506343,371.7686820836018,1.0306923121765852,,,0.2677716557252745,,,,0.00310078827873465,,,,,,,,29.96605516795096,,,,,,,,0.04122331451988191,,,50.34642427668803,,19.131945081539634,,,,,,,,,392.74463788577395,,,,,,,,,,,,,,,,,,,0.5706189823641415,,,,,,,,,,5.628434947086074,,,,,174.2550480145612,,,,,,0.1828258664543541,256.802040601133,,,,,,33.17381293437248,0.21109871881765552,,,,,,,,,,11.451154896256444,61.34734567151615,
2017-06-15,2357.0754170535156,321.1752676699314,1.0298665465677785,,,0.2445243477262884,,,,0.0027247728842302163,,,,,,,,27.855202508436083,,,,,,,,0.035658020476594894,,,44.19187666507631,,16.403198522864397,,,,,,,,,351.0233519113134,,,,,,,,,,,,,,,,,,,0.43234685394497196,,,,,,,,,,5.121874308222646,,,,,153.43032939763893,,,,,,0.1751525289542826,226.61398177203873,,,,,,29.317558038221616,0.1829940549326671,,,,,,,,,,9.54400199678847,21.040099855323398,
2017-06-16,2457.454271992891,346.9457925050984,1.006032150405515,,,0.2486454375533808,,,,0.0028935564005142544,,,,,,,,30.72739493981606,,,,,,,,0.03705237625914251,,,46.986999292380595,,17.115252697586882,,,,,,,,,385.49827900671573,,,,,,,,,,,,,,,,,,,0.3892082765750566,,,,,,,,,,5.247198968874178,,,,,161.90997213172895,,,,,,0.22566352229626277,241.81857752873307,,,,,,31.659272167844186,0.19104352910820588,,,,,,,,,,9.767983547979124,19.03696785609436,
2017-06-17,2566.4386712808464,357.7103798724538,1.0109632180557544,,,0.25360927863522537,,,,0.003114438493046817,,,,,,,,40.72902529398214,,,,,,,,0.038891732632844435,,,50.73555681337599,,19.050546689080832,,,,,,,,,379.2851270043022,,,,,,,,,,,,,,,,,,,0.44194508007452543,,,,,,,,,,5.338719357213824,,,,,171.91914634279104,,,,,,0.2163846015165622,247.54931270241337,,,,,,32.64414335588949,0.19835643854414262,,,,,,,,,,9.911392329894827,17.895144049236215,
2017-06-18,2570.472055025248,362.7901353470455,1.0129053086839248,,0.0183322221069548,0.2629082814679749,,,,0.003096545527492548,,,,,,,,43.0734815987626,,,,,,,,0.038931490038039154,,,51.660130885280765,,21.167231139797856,,,,,,,,,381.4153425088821,,,,,,,,,,,,,,,,,,,0.41986589521257894,,,,,,,,,,5.280320523683997,,,,,181.71071961112915,,,,,,0.2044690500430757,246.99719744627055,,,,,,35.728488208158424,0.19760920536497442,,,,,,,,,,9.782477684934175,15.220872612974008,
2017-06-19,2570.784854939424,357.9185695015281,1.005834056301876,,,0.26712231395554065,,,,0.0030503739856921177,,,,,,,,46.075156839151035,,,,,,,,0.039282346838661435,,,50.762151301518486,,21.382169570578334,,,,,,,,,382.41977940929144,,,,,,,,,,,,,,,,,,,0.4144315186512455,,,,,,,,,,5.209982052618377,,,,,196.62660112972256,,,,,,0.19245167949065342,245.44153581568958,,,,,,41.43715650561161,0.19845345023177488,,,,,,,,,,9.395210355532091,23.53602138847525,
2017-06-20,2675.4288046395845,361.2346642306532,1.0025111712932777,,,0.30355572564144234,,,,0.0031243717402170954,,,,,,,,46.509395770528506,,,,,,,,0.0427805913809126,,,52.24611875189697,,21.251076865970603,,,,,,,,,416.88922579737164,,,,,,,,,,,,,,,,,,,0.4300638710772463,,,,,,,,,,5.471250678544649,,,,,194.87975492041136,,,,,,0.1952893232156472,247.9064309188022,,,,,,40.76305094816536,0.207142954140237,,,,,,,,,,9.962908975345902,21.771296310479336,
2017-06-21,2714.1538547893247,330.0721780732162,1.0066593785056122,,,0.2900536161709954,,,,0.0030706295933417053,,,,,,,,44.36268823752704,,,,,,,,0.04041574150141731,,,50.96388381407052,,19.663035604207522,,,,,,,,,394.23359690274395,,,,,,,,,,,,,,,,,,,0.4446326020859789,,,,,,,,,,5.376888605827925,,,,,188.11168610133936,,,,,,0.2006478466399203,237.12477756839672,,,,,,39.31591491485355,0.20316269329140535,,,,,,,,,,10.206319160474493,22.064703135269887,
2017-06-22,2689.3516360221456,323.44595976257216,1.0101654368922082,,,0.27399824889289365,,,,0.003003787091222799,,,,,,,,45.52290875325748,,,,,,,,0.039386246262342106,,,50.01067795956803,,19.204113091508756,,,,,,,,,383.33201407824544,,,,,,,,,,,,,,,,,,,0.44168894343490006,,,,,,,,,,5.862152898233309,,,,,183.7027743452059,,,,,,0.19243672064293096,226.34365330143441,,,,,,44.13936001518266,0.1944753673857239,,,,,,,,,,10.519417219237756,16.11093322183981,
2017-06-23,2734.367811934822,329.4331118948756,1.0055499480415013,,,0.2867626194896905,,,,0.0030423689388048127,,,,,,,,46.16248710738083,,,,,,,,0.04037176348767879,,,51.55947092637255,,19.94632119871795,,,,,,,,,384.8695974466004,,,,,,,,,,,,,,,,,,,0.45372818352550504,,,,,,,,,,5.311390304355937,,,,,187.7910895485779,,,,,,0.1971301230791967,231.95649275299743,,,,,,46.67613500777181,0.1949914223010323,,,,,,,,,,12.53781307201539,4.252666082113226,
2017-06-24,2671.630989827999,321.12026923802387,1.0121674047037172,,,0.28863716848006604,,,,0.002965798510021313,,,,,,,,44.3037343767158,,,,,,,,0.039025725499774525,,,50.0407384304278,,19.170951146547882,,,,,,,,,369.9952599161705,,,,,,,,,,,,,,,,,,,0.5379736959679707,,,,,,,,,,5.1078366363656285,,,,,183.62775587599572,,,,,,0.19376833504043392,225.8188832607954,,,,,,45.50323760984404,0.19030955048737416,,,,,,,,,,15.93875999790642,3.7469041967435204,
2017-06-25,2569.003705971599,295.86021029645565,1.0135253500181092,,,0.27225358546724343,,,,0.0028533107428892895,,,,,,,,42.28840412175684,,,,,,,,0.03546001299859353,,,47.133841956410734,,19.038927417528733,,,,,,,,,340.79281944760595,,,,,,,,,,,,,,,,,,,0.4976625091242448,,,,,,,,,,4.768186196409902,,,,,174.89796695208724,,,,,,0.17729940287985108,210.19751000765723,,,,,,41.44213567090013,0.17885588998598811,,,,,,,,,,13.574213567345154,3.156188230971938,
2017-06-26,2466.3220761453185,257.49125609906093,1.011992316204595,,,0.2510457389044199,,,,0.002575541313976431,,,,,,,,38.48700063422815,,,,,,,,0.030431909382873226,,,43.92442633867088,,17.834861453785834,,,,,,,,,293.86553830118845,,,,,,,,,,,,,,,,,,,0.40653986775277434,,,,,,,,,,4.041781870822691,,,,,159.67804426210606,,,,,,0.1549250400090054,194.85138257148893,,,,,,35.585483707103016,0.16037763016259518,,,,,,,,,,11.74448059881612,2.6063939508262464,
2017-06-27,2417.8673732334355,243.7515105916306,1.0110416516127858,,0.0212924038460557,0.24401300343496377,,,,0.0024263069524376123,,,,,,,,37.17803309027411,,,,,,,,0.028041750900889766,,,41.701696295860295,,17.133123801925986,,,,,,,,,305.30729935443173,,,,,,,,,,,,,,,,,,,0.3830267483762109,,,,,,,,,,4.045762307862054,,,,,162.49106038975611,,,,,,0.14293619195226562,183.1487271337845,,,,,,33.099086498023055,0.15567759042931467,,,,,,,,,,12.075669436461073,2.6093376141919773,
2017-06-28,2543.737753848989,289.874158067011,1.020179861111111,,0.0240530569875125,0.26082747849814586,,,,0.0026334288014159234,,,,,,,,40.43277848347547,,,,,,,,0.03050677225430181,,,45.014780029431286,,18.114364145118707,,,,,,,,,330.3750482672711,,,,,,,,,,,,,,,,,,,0.3800245950027307,,,,,,,,,,4.2543722495577825,,,,,181.30223590546788,,,,,,0.1624123044924612,207.6028005012831,,,,,,36.5302222044182,0.1677668308967642,,,,,,,,,,13.139563368281552,3.204725369965954,
2017-06-29,2566.8513105964216,306.9534398748305,1.0310428485674008,,0.023466945027654465,0.26173042732533697,,,,0.002645674436099769,,,,,,,,41.02713289189106,,,,,,,,0.03065361066343944,,,46.66165177957229,,18.343463871486566,,,,,,,,,328.39328538671816,,,,,,,,,,,,,,,,,,,0.4018435277907336,,,,,,,,,,4.153018806584282,,,,,180.1706428458734,,,,,,0.16276757476947723,243.51390525903773,,,,,,35.4578980345898,0.1690124618746433,,,,,,,,,,11.960324003978705,3.3944010640648523,
2017-06-30,2539.860406612891,293.0493476948038,1.0137191696282926,,0.02363067983879705,0.2566860148144445,,,,0.00256966512001843,,,,,,,,40.40412635206777,,,,,,,,0.028558939685958133,,,45.25166312306186,,18.144374780690917,,,,,,,2.9250409442083436,,309.2350691567463,,,,,,,,0.9399303702772469,,,,,,,,,,,0.425102674051365,,,,,,,,,,3.811792060334285,,,,,181.3681515158654,,,,,,0.14926354501005165,329.8852541442578,,,,,,33.48819764343751,0.16259771066885395,,,,,,,,,,11.562116209517681,3.108335470315932,
2017-07-01,2451.213200451684,267.3386786560087,1.021099642883088,,,0.24411252284065577,,,,0.0023928398248835854,,,,,,,,38.67232952166855,,,,,,,,0.025740242004551706,,,42.55556984575647,,16.93962375762034,,,,,,,1.8822795529114933,,286.5929605825284,,,,,,,,1.0363718057665776,,,,,,,,,,,0.39906446186336275,,,,,,,,,,3.7734612186068013,,,,,172.69322799616847,,,,,,0.13509368936242178,317.8981522266509,,,,,,31.61393518029824,0.15390847567686938,,,,,,,,,,10.232246209630155,2.7449491992612725,
2017-07-02,2459.34750273806,268.1365062435323,1.0299691280843715,,0.0198035077665538,0.2452224834491404,,,,0.0023287988492570423,,,,,,,,39.095987146321,,,,,,,,0.024509926774610783,,,41.95840090563492,,16.845138937520897,,,,,,,1.1934435095210107,,282.45538835971075,,,,,,,,1.723182035912998,,,,,,,,,,,0.38165788679474055,,,,,,,,,,3.6575677586644186,,,,,170.08568203646868,,,,,,0.12448880126169654,305.88614131557483,,,,,,29.376807228504536,0.15174152973504795,,,,,,,,,,9.363905761236376,2.768427490756411,
2017-07-03,2541.03705265474,279.2124505783379,1.0191529266576629,,,0.2519513408606769,,,,0.0024690124598993357,,,,,,,,44.80874634477873,,,,,,,,0.025757805513085114,,,43.3916575643452,,17.267260219693082,,,,,,,1.2114932377722738,,288.57967775818486,,,,,,,,4.186697218973048,,,,,,,,,,,0.37417076569894947,,,,,,,,,,3.694948600015365,,,,,177.5894805814827,,,,,,0.12945021975081555,336.5959459572626,,,,,,30.99629793038092,0.16435890816888657,,,,,,,,,,9.28559416119494,2.860681726258983,
2017-07-04,2612.255509616893,277.56303860568454,1.0149008268807995,,0.0228890881866776,0.2543489190936897,,,,0.0025261513567272796,,,,,,,,50.54332499487245,,,,,,,,0.02693346377120902,,,45.07382865324441,,17.69933804920494,,,,,,,0.8977620638121364,,291.5284015034519,,,,,,,,3.405132605950008,,,,,,,,,,,0.3929061397433609,,,,,,,,,,4.117881415332248,,,,,184.93509039071563,,,,,,0.13394152457404288,332.40653458095005,,,,,,34.969583541103376,0.18546356814115733,,,,,,,,,,9.445876656063216,2.8977479098630883,
2017-07-05,2590.641291658413,264.667270493598,1.0121126916212286,,0.0257227638960223,0.2511400616463479,,,,0.002543751486589048,,,,,,,,52.435106523582576,,,,,,,,0.025570835030031613,,,46.16627243144519,,17.360844174246566,,,,,,,0.7888960505033009,,278.5105146364784,,,,,,,,2.918260329733472,,,,,,,,,,,0.388450038862336,,,,,,,,,,4.582985017810076,,,,,193.91050929187412,,,,,,0.12952957308659463,327.15984632580563,,,,,,36.71964388301872,0.1779293420571471,,,,,,,,,,8.676298164086305,2.8162460932265074,
2017-07-06,2606.4737079653382,266.64060246151195,1.0115667871795855,,0.027232958736991733,0.25095832799332013,,,,0.002689813787865557,,,,,,,,51.10897146071636,,,,,,,,0.02577527100270884,,,48.51899795991635,,17.407036513546267,,,,,,,0.7067500896565048,,283.9753734178233,,,,,,,,3.169281343477345,,,,,,,,,,,0.367663058031089,,,,,,,,,,4.428728479418366,,,,,213.5330234740583,,,,,,0.12574045071245932,339.74659682573963,,,,,,35.65776084279235,0.17053056412441234,,,,,,,,,,8.566932029455776,2.791530163928123,
2017-07-07,2553.676946687672,254.44558176099713,1.0143850246025343,,0.0262214451311409,0.24107506181728294,,,,0.0024884342073224278,,,,,,,,47.83984335588625,,,,,,,,0.02307959929431101,,,47.09136706062932,,16.899076042448776,,,,,,,0.768981337655984,,268.3195883305123,,,,,,,,2.9032958851427186,,,,,,,,,,,0.3199414293108058,,,,,,,,,,4.07800839596359,,,,,198.50872448539533,,,,,,0.11323402234378878,317.6824715124996,,,,,,33.57589890838083,0.16221434921302583,,,,,,,,,,8.30116080805299,2.660205762542779,
2017-07-08,2520.624858743495,240.9525052555268,1.012057057007383,,0.027544274139518633,0.22577675962539506,,,,0.0023433455326797043,,,,,,,,47.775016283795324,,,,,,,,0.020458815061324867,,,44.22536204391184,,15.81811494038949,,,,,,,1.2040376094788796,,244.87941445659794,,,,,,,,2.432908887141249,,,,,,,,,,,0.2938663545128223,,,,,,,,,,3.7257929203918767,,,,,199.25470503212793,,,,,,0.10230067352106897,285.5920025925476,,,,,,32.427232106110445,0.1531377178252359,,,,,,,,,,6.948386017810378,2.482897425083657,
2017-07-09,2545.2185368276073,243.84252405182437,1.0080442857142857,,0.028845596150881187,0.23326418466523038,,,,0.0023751648648443983,,,,,,,,50.12914173609989,,,,,,,,0.021077943981888517,,,45.979864527869644,,16.236953886403196,,,,,,,1.2480159036491714,,253.40107764769627,,,,,,,,2.3207709058540202,,,,,,,,,,,0.2969042932723293,,,,,,,,,,3.89419283382353,,,,,203.7571507626844,,,,,,0.10704412939954251,290.2552561784676,,,,,,34.88926053645298,0.15608437284077786,,,,,,,,,,7.405917436650406,2.4807845016213177,
2017-07-10,2453.3486795891295,225.75966881229965,1.0080898513451757,,0.0232193714951225,0.21435901544876765,,,,0.0021767474447683954,,,,,,,,47.36791183783358,,,,,,,,0.017717334846777604,,,43.11773195882844,,15.538806952865103,,,,,,,1.0068827262207172,,227.23127196243396,,,,,,,,2.1237136895395023,,,,,,,,,,,0.26324383646712607,,,,,,,,,,3.278038728590244,,,,,190.4383459872153,,,,,,0.10542514827473205,255.45822089443226,,,,,,30.52431047837708,0.1468999400196722,,,,,,,,,,6.502189195158817,2.2678550188245157,
